,aic,bic,controls,endo_states,exo_states,loglik,max_pval,mean_pval,min_pval,mse,nendo,nexo,nstates,total_valid,true_index,true_valid,valid
111,-11962.381245933213,-11733.12626956626,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6069.1906229666065,1.0,0.9807016411043369,0.3261584981170366,1.3881684641078718,1.0,2.0,3.0,6.0,0.0,1.0,1.0
112,-11946.272459309894,-11717.017482942942,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.136229654947,1.0,0.987512171702523,0.2690021665605384,1.4588053050896919,1.0,2.0,3.0,5.0,0.0,1.0,1.0
113,-11957.379801294359,-11728.124824927407,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.6899006471795,1.0,0.9889730177803054,0.2396669118731421,1.4952278955698188,1.0,2.0,3.0,5.0,0.0,1.0,1.0
114,-11970.30619128634,-11741.051214919387,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6073.15309564317,1.0,0.9896486191353914,0.6821694004385042,1.219485300308923,1.0,2.0,3.0,5.0,0.0,1.0,1.0
115,-19619.279811775577,-19390.024835408625,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",9897.639905887789,1.0,0.9677098556411308,0.0006839495303831532,0.05914182677638044,1.0,2.0,3.0,4.0,1.0,1.0,1.0
116,-11959.640576826792,-11730.38560045984,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6067.820288413396,1.0,0.9844293122319268,0.14695141916545945,1.4122219061697967,1.0,2.0,3.0,5.0,0.0,1.0,1.0
117,-12006.910230007525,-11777.655253640572,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6091.455115003762,1.0,0.9765886866199358,0.30747321130308375,1.0548498842456075,1.0,2.0,3.0,5.0,0.0,1.0,1.0
118,-11988.561419016267,-11759.306442649315,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6082.280709508133,1.0,0.969795558886695,0.037194122185297634,1.1866361848367986,1.0,2.0,3.0,5.0,0.0,1.0,1.0
119,-11944.604476054443,-11715.34949968749,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.302238027221,1.0,0.9760004538145447,0.029005858790773685,1.3791210148562194,1.0,2.0,3.0,5.0,0.0,1.0,1.0
120,-11954.517570302287,-11725.262593935335,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6065.2587851511435,1.0,0.9861212769808742,0.044732812742039565,1.589720023924369,1.0,2.0,3.0,6.0,0.0,1.0,1.0
121,-11945.569967094027,-11716.314990727074,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.784983547013,1.0,0.973082168704097,0.07748884612618191,1.5064004892425098,1.0,2.0,3.0,5.0,0.0,1.0,1.0
122,-11965.507192602101,-11736.252216235149,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.7535963010505,1.0,0.9656555182630038,0.026266251110256322,1.4720135398378145,1.0,2.0,3.0,3.0,0.0,1.0,1.0
123,-11991.398583395106,-11762.143607028154,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6083.699291697553,1.0,0.9721422953221662,0.06876505158624895,1.4448920890819108,1.0,2.0,3.0,5.0,0.0,1.0,1.0
124,-11978.130159511864,-11748.875183144912,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6077.065079755932,1.0,0.987036327794061,0.47370072129497964,1.6010749900829748,1.0,2.0,3.0,6.0,0.0,1.0,1.0
125,-11987.023827919395,-11757.768851552442,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6081.511913959697,1.0,0.9917107043937421,0.560574748848823,1.0947661801645978,1.0,2.0,3.0,6.0,0.0,1.0,1.0
126,-11947.673130575306,-11718.418154208353,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.836565287653,1.0,0.9933439205278516,0.7853987078351087,1.6372481384656643,1.0,2.0,3.0,5.0,0.0,1.0,1.0
127,-11943.100011295588,-11713.845034928636,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6059.550005647794,1.0,0.9846715215160218,0.4339209488917894,1.5323370418983286,1.0,2.0,3.0,6.0,0.0,1.0,1.0
128,-20034.549481990434,-19805.294505623482,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10105.274740995217,1.0,0.9673697069206678,0.0004807013358712981,0.09225892906080205,1.0,2.0,3.0,6.0,1.0,1.0,1.0
129,-11981.08244449559,-11751.827468128638,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6078.541222247795,1.0,0.9796441932350449,0.2095337147236828,1.3654354541463958,1.0,2.0,3.0,6.0,0.0,1.0,1.0
130,-11983.327894721167,-11754.072918354215,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6079.663947360584,1.0,0.9756051154515522,0.26723388867306896,1.2936856167880912,1.0,2.0,3.0,5.0,0.0,1.0,1.0
131,-11940.31152028768,-11711.056543920728,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6058.15576014384,1.0,0.9756456234777232,0.1725332364719334,1.570081253673047,1.0,2.0,3.0,5.0,0.0,1.0,1.0
132,-11974.412572168905,-11745.157595801953,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6075.206286084453,1.0,0.979899620140294,0.1974698467033971,1.2555728954241088,1.0,2.0,3.0,6.0,0.0,1.0,1.0
133,-19869.324014240417,-19640.069037873465,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10022.662007120209,1.0,0.9665952608949114,0.00034415603069186233,0.0673980929383057,1.0,2.0,3.0,6.0,1.0,1.0,1.0
134,-11958.383608386255,-11729.128632019303,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6067.191804193128,1.0,0.9892007268449344,0.5949897373661365,1.3678126144932852,1.0,2.0,3.0,5.0,0.0,1.0,1.0
135,-11927.82006982525,-11698.565093458297,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.910034912625,1.0,0.9900463725788032,0.630340047908649,1.5025717641428853,1.0,2.0,3.0,5.0,0.0,1.0,1.0
136,-11990.622128268142,-11761.36715190119,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6083.311064134071,1.0,0.9785981320479836,0.27716366085148386,1.4059376426639092,1.0,2.0,3.0,5.0,0.0,1.0,1.0
137,-11925.92938993717,-11696.674413570217,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6050.964694968585,1.0,0.9850153654732899,0.3581394446144483,1.5080589893331657,1.0,2.0,3.0,6.0,0.0,1.0,1.0
138,-11925.592534824837,-11696.337558457884,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6050.796267412418,1.0,0.978176285604292,0.1615832485192632,1.7025126171506282,1.0,2.0,3.0,5.0,0.0,1.0,1.0
139,-20063.75435944274,-19834.49938307579,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10119.87717972137,1.0,0.9633513958819494,0.006590912143692891,0.061980897332462474,1.0,2.0,3.0,6.0,1.0,1.0,1.0
140,-11969.716364738637,-11740.461388371685,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6072.8581823693185,1.0,0.9820660907042489,0.16323011947377014,1.485333211209187,1.0,2.0,3.0,6.0,0.0,1.0,1.0
141,-11949.80235228232,-11720.547375915368,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.90117614116,1.0,0.9915941632774505,0.47744453659512726,1.2945448046666308,1.0,2.0,3.0,5.0,0.0,1.0,1.0
142,-11950.280202014452,-11721.0252256475,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6063.140101007226,1.0,0.9903433451664654,0.4255513877946331,1.634520393441068,1.0,2.0,3.0,5.0,0.0,1.0,1.0
143,-11946.727223430313,-11717.47224706336,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.363611715156,1.0,0.9943173482429639,0.740393549954337,1.4797948278050748,1.0,2.0,3.0,5.0,0.0,1.0,1.0
144,-11943.663127041582,-11714.40815067463,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6059.831563520791,1.0,0.9857013738360587,0.4497663196789633,1.6679010688178482,1.0,2.0,3.0,5.0,0.0,1.0,1.0
145,-11970.320431643568,-11741.065455276615,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6073.160215821784,1.0,0.9904554044229892,0.5042344773285444,1.6385795202863007,1.0,2.0,3.0,5.0,0.0,1.0,1.0
146,-11964.943243625918,-11735.688267258965,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.471621812959,1.0,0.9762879217076158,0.19893897749196088,1.5315614981223702,1.0,2.0,3.0,5.0,0.0,1.0,1.0
147,-11927.974741216254,-11698.719764849302,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.987370608127,1.0,0.9912932488706652,0.6908710298955733,1.472183744709432,1.0,2.0,3.0,5.0,0.0,1.0,1.0
148,-11955.70518381365,-11726.450207446698,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6065.852591906825,1.0,0.9745760876100658,0.04207009979234106,1.4019775608042457,1.0,2.0,3.0,4.0,0.0,1.0,1.0
149,-11967.729889898103,-11738.47491353115,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6071.864944949051,1.0,0.9742244456487187,0.04505299337542401,1.436847475752504,1.0,2.0,3.0,4.0,0.0,1.0,1.0
150,-12001.031456001936,-11771.776479634984,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6088.515728000968,1.0,0.9747045981804738,0.07349120757507357,1.458684665898846,1.0,2.0,3.0,5.0,0.0,1.0,1.0
151,-11957.821788020263,-11728.56681165331,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.910894010131,1.0,0.9786312284596779,0.17096196829500876,1.3839605991505164,1.0,2.0,3.0,5.0,0.0,1.0,1.0
152,-11969.148841769644,-11739.893865402692,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6072.574420884822,1.0,0.9781468585491524,0.04149018478867772,1.3238741969085401,1.0,2.0,3.0,5.0,0.0,1.0,1.0
153,-11944.829010182135,-11715.574033815183,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.414505091067,1.0,0.9863721336766439,0.2756321892460143,1.4459538537216365,1.0,2.0,3.0,5.0,0.0,1.0,1.0
154,-11982.040128832059,-11752.785152465107,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6079.0200644160295,1.0,0.985299547992553,0.07159718876026044,1.5837752139424475,1.0,2.0,3.0,5.0,0.0,1.0,1.0
155,-11950.345981326729,-11721.091004959777,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6063.1729906633645,1.0,0.9861034953098032,0.2368694404304197,1.2923341988252364,1.0,2.0,3.0,6.0,0.0,1.0,1.0
156,-11925.266296142698,-11696.011319775746,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6050.633148071349,1.0,0.9822656507788199,0.1915097968789484,1.671190380289211,1.0,2.0,3.0,4.0,0.0,1.0,1.0
157,-11952.720320379975,-11723.465344013022,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6064.360160189987,1.0,0.9871108344811853,0.5571374712481076,1.3318402160150289,1.0,2.0,3.0,5.0,0.0,1.0,1.0
158,-20203.328938649916,-19974.073962282964,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10189.664469324958,1.0,0.9743353870385997,0.0003988941874867543,0.08247128564940191,1.0,2.0,3.0,5.0,1.0,1.0,1.0
159,-11967.368339829554,-11738.113363462602,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6071.684169914777,1.0,0.9813859666488218,0.13560479216539484,1.524447506164243,1.0,2.0,3.0,5.0,0.0,1.0,1.0
160,-12005.070668480676,-11775.815692113723,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6090.535334240338,1.0,0.9831131809197361,0.04651732902100313,1.3112412341955122,1.0,2.0,3.0,4.0,0.0,1.0,1.0
161,-11970.663057920028,-11741.408081553076,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6073.331528960014,1.0,0.9841096670624052,0.21914661004431898,1.3412092865558014,1.0,2.0,3.0,6.0,0.0,1.0,1.0
162,-11935.125430400929,-11705.870454033977,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6055.5627152004645,1.0,0.979632381820751,0.2534747952892433,1.5003559205915435,1.0,2.0,3.0,5.0,0.0,1.0,1.0
163,-11959.527919590239,-11730.272943223286,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6067.763959795119,1.0,0.9802463386709673,0.025203579121684687,1.3191719154755237,1.0,2.0,3.0,5.0,0.0,1.0,1.0
164,-11965.473067213341,-11736.218090846389,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.7365336066705,1.0,0.984359557385563,0.4031059802178767,1.3421269103771238,1.0,2.0,3.0,5.0,0.0,1.0,1.0
165,-11926.539490069494,-11697.284513702542,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.269745034747,1.0,0.9801548272120947,0.35690110830223687,1.5708433005178608,1.0,2.0,3.0,5.0,0.0,1.0,1.0
166,-11959.130639383315,-11729.875663016363,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6067.565319691657,1.0,0.9826367426186406,0.1132335109022696,1.4142130759095002,1.0,2.0,3.0,5.0,0.0,1.0,1.0
167,-11905.032601802228,-11675.777625435276,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6040.516300901114,1.0,0.9824864507237955,0.1951887266946876,1.8413958132712287,1.0,2.0,3.0,5.0,0.0,1.0,1.0
168,-11917.511848875854,-11688.256872508902,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6046.755924437927,1.0,0.9874572754938369,0.4377340093716851,1.7812502057721114,1.0,2.0,3.0,5.0,0.0,1.0,1.0
169,-11948.033458556156,-11718.778482189204,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.016729278078,1.0,0.970585833579757,0.07656100842268053,1.5011654058677992,1.0,2.0,3.0,5.0,0.0,1.0,1.0
170,-11944.254975151634,-11714.999998784682,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.127487575817,1.0,0.9825917776577958,0.06193459247934029,1.4257886570421192,1.0,2.0,3.0,5.0,0.0,1.0,1.0
171,-11924.794777564352,-11695.5398011974,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6050.397388782176,1.0,0.9681555734348549,0.015523633297351968,1.5098010131317496,1.0,2.0,3.0,5.0,0.0,1.0,1.0
172,-11922.749303859537,-11693.494327492584,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6049.374651929768,1.0,0.9834212811994935,0.39424377257625287,1.6283111867941364,1.0,2.0,3.0,5.0,0.0,1.0,1.0
173,-11975.776297880982,-11746.52132151403,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6075.888148940491,1.0,0.9766785318401565,0.30388803568976464,1.5838437624578194,1.0,2.0,3.0,5.0,0.0,1.0,1.0
174,-11898.708663058094,-11669.453686691142,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6037.354331529047,1.0,0.9822121367358468,0.41771275903505184,1.7651374916848328,1.0,2.0,3.0,5.0,0.0,1.0,1.0
175,-11950.611386837527,-11721.356410470575,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6063.305693418763,1.0,0.9888029536726245,0.6142118784556742,1.3824417906091484,1.0,2.0,3.0,5.0,0.0,1.0,1.0
176,-11930.70981617374,-11701.454839806787,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6053.35490808687,1.0,0.9799476563036432,0.31021392046786134,1.6907678130616373,1.0,2.0,3.0,5.0,0.0,1.0,1.0
177,-11922.377141061708,-11693.122164694756,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6049.188570530854,1.0,0.9853970848347278,0.4177576220108611,1.4697855747574327,1.0,2.0,3.0,6.0,0.0,1.0,1.0
178,-11963.010824264444,-11733.755847897492,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6069.505412132222,1.0,0.9876175128129396,0.39938294247416534,1.4062440989091969,1.0,2.0,3.0,5.0,0.0,1.0,1.0
179,-11933.78654120412,-11704.531564837167,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6054.89327060206,1.0,0.9812476378310233,0.0006919892864036204,1.4757922561064785,1.0,2.0,3.0,5.0,0.0,1.0,1.0
180,-11962.956778785338,-11733.701802418385,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6069.478389392669,1.0,0.9839656266766076,0.24350865873861735,1.450567329951775,1.0,2.0,3.0,5.0,0.0,1.0,1.0
181,-11954.28832931388,-11725.033352946928,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6065.14416465694,1.0,0.9849849174033402,0.18105043374844784,1.4933789126589612,1.0,2.0,3.0,5.0,0.0,1.0,1.0
182,-11979.06017828499,-11749.805201918038,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6077.530089142495,1.0,0.9791580549506851,0.2161537582109382,1.250340142316667,1.0,2.0,3.0,6.0,0.0,1.0,1.0
183,-11953.726985211963,-11724.47200884501,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6064.863492605981,1.0,0.97821439670559,0.23082981475315195,1.4454549739425746,1.0,2.0,3.0,5.0,0.0,1.0,1.0
184,-20140.352139172337,-19911.097162805385,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10158.176069586169,1.0,0.9655121745343432,0.016393402490200645,0.07917663396032067,1.0,2.0,3.0,6.0,1.0,1.0,1.0
185,-11972.135430298153,-11742.8804539312,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6074.067715149076,1.0,0.9836060788771752,0.4113970522074476,1.6834062253585873,1.0,2.0,3.0,5.0,0.0,1.0,1.0
186,-11957.02595526776,-11727.770978900808,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.51297763388,1.0,0.9729848931818857,0.1897247590197072,1.286463499992596,1.0,2.0,3.0,5.0,0.0,1.0,1.0
187,-11987.326140510526,-11758.071164143574,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6081.663070255263,1.0,0.9769560294916936,0.1633678132869833,1.2074505716215562,1.0,2.0,3.0,5.0,0.0,1.0,1.0
188,-11967.254080548,-11737.999104181048,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6071.627040274,1.0,0.981858682127356,0.20590276385385042,1.4978770028373054,1.0,2.0,3.0,5.0,0.0,1.0,1.0
189,-11879.621987534429,-11650.367011167476,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6027.810993767214,1.0,0.9880566693689861,0.28779563917760725,1.9662655733261416,1.0,2.0,3.0,5.0,0.0,1.0,1.0
190,-11969.738162347247,-11740.483185980294,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6072.869081173623,1.0,0.9838349850972923,0.17488748552801694,1.7060676428872419,1.0,2.0,3.0,5.0,0.0,1.0,1.0
191,-11926.315012051815,-11697.060035684863,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.157506025907,1.0,0.9847039378139752,0.2887111074172646,1.533478511265715,1.0,2.0,3.0,5.0,0.0,1.0,1.0
192,-19658.54547315414,-19429.290496787187,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",9917.27273657707,1.0,0.9668616704826272,0.007194240456018788,0.05791944332742588,1.0,2.0,3.0,6.0,1.0,1.0,1.0
193,-20043.773785836285,-19814.518809469333,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10109.886892918143,1.0,0.9643804482128615,0.01280864859244224,0.060230728833426506,1.0,2.0,3.0,6.0,1.0,1.0,1.0
194,-11956.464915367564,-11727.209939000611,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.232457683782,1.0,0.9798047394085811,0.007753532062283958,1.4564495511731592,1.0,2.0,3.0,5.0,0.0,1.0,1.0
195,-11976.224993950033,-11746.97001758308,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6076.112496975016,1.0,0.9879012440223077,0.14118653154174415,1.548174884688906,1.0,2.0,3.0,6.0,0.0,1.0,1.0
196,-11929.553148777513,-11700.298172410561,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6052.776574388757,1.0,0.9780361915016208,0.023081920972184544,1.8928662236273888,1.0,2.0,3.0,5.0,0.0,1.0,1.0
197,-11964.29865778515,-11735.043681418198,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.149328892575,1.0,0.974092961940362,0.24257955575638457,1.2543368023829586,1.0,2.0,3.0,6.0,0.0,1.0,1.0
198,-11925.08801706645,-11695.833040699497,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6050.544008533225,1.0,0.9744826844659379,0.10511104751310764,1.514152137528738,1.0,2.0,3.0,5.0,0.0,1.0,1.0
199,-11918.022831731447,-11688.767855364495,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6047.011415865723,1.0,0.984606957090888,0.300985565584667,1.5731937393204287,1.0,2.0,3.0,6.0,0.0,1.0,1.0
200,-12004.251647376528,-11774.996671009576,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6090.125823688264,1.0,0.9749067390454178,0.166036646367182,1.5667098825628214,1.0,2.0,3.0,6.0,0.0,1.0,1.0
201,-11965.029085250662,-11735.77410888371,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.514542625331,1.0,0.9785291413565484,0.2477570838992882,1.5112969437744057,1.0,2.0,3.0,6.0,0.0,1.0,1.0
202,-11924.561638429748,-11695.306662062796,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6050.280819214874,1.0,0.9786018492257756,0.02905528298599922,1.570648202461248,1.0,2.0,3.0,4.0,0.0,1.0,1.0
203,-19638.809802085078,-19409.554825718125,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",9907.404901042539,1.0,0.976164447999253,0.0010103111141947579,0.08105914251883173,1.0,2.0,3.0,6.0,1.0,1.0,1.0
204,-11953.163620434349,-11723.908644067396,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6064.581810217174,1.0,0.9746368580132814,0.16216673552992464,1.2705108841264936,1.0,2.0,3.0,5.0,0.0,1.0,1.0
205,-11938.100302832412,-11708.84532646546,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6057.050151416206,1.0,0.9744109815811031,0.004105840230563496,1.7860523328332283,1.0,2.0,3.0,6.0,0.0,1.0,1.0
206,-11929.728407902554,-11700.473431535602,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6052.864203951277,1.0,0.9814085298592035,0.08222944763831784,1.6066506672763798,1.0,2.0,3.0,5.0,0.0,1.0,1.0
207,-11947.923902970924,-11718.668926603972,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.961951485462,1.0,0.9816312322502387,0.3300686755684275,1.5816509205406684,1.0,2.0,3.0,5.0,0.0,1.0,1.0
208,-11993.882036275649,-11764.627059908697,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6084.941018137824,1.0,0.9742367169130297,0.0496042904148384,1.3129518252450585,1.0,2.0,3.0,5.0,0.0,1.0,1.0
209,-20087.260180209934,-19858.005203842982,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10131.630090104967,1.0,0.9696657371204314,0.004714278632971371,0.08591682878790712,1.0,2.0,3.0,6.0,1.0,1.0,1.0
210,-11926.7488810724,-11697.493904705449,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.3744405362,1.0,0.9882063396787221,0.5897820238750863,1.5911053157102455,1.0,2.0,3.0,5.0,0.0,1.0,1.0
211,-11963.305474837145,-11734.050498470193,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6069.6527374185725,1.0,0.9747891932891186,0.05614308513785574,1.614715618494154,1.0,2.0,3.0,5.0,0.0,1.0,1.0
212,-20324.749273661248,-20095.494297294295,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10250.374636830624,1.0,0.9680693805170371,0.0010011668144917299,0.07453482550575136,1.0,2.0,3.0,6.0,1.0,1.0,1.0
213,-11946.49137559672,-11717.236399229769,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.24568779836,1.0,0.9864651830391356,0.3205992613441411,1.5018229471409676,1.0,2.0,3.0,5.0,0.0,1.0,1.0
214,-11975.226187384844,-11745.971211017892,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6075.613093692422,1.0,0.9743736760024826,0.018615596838277113,1.2701957965903479,1.0,2.0,3.0,5.0,0.0,1.0,1.0
215,-12045.27570942138,-11816.020733054427,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6110.63785471069,1.0,0.9743843511248395,0.08854259341646406,1.3182752294763087,1.0,2.0,3.0,6.0,0.0,1.0,1.0
216,-20135.87169595346,-19906.61671958651,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10155.93584797673,1.0,0.9726344501431587,0.00046092885909462166,0.07237708001279998,1.0,2.0,3.0,6.0,1.0,1.0,1.0
217,-11937.028027120137,-11707.773050753185,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6056.514013560069,1.0,0.9722566324238489,0.03556663522897781,1.5411912966388945,1.0,2.0,3.0,5.0,0.0,1.0,1.0
218,-11986.07992724837,-11756.824950881417,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6081.039963624185,1.0,0.9924392046080998,0.5485405001619166,1.3756847406031618,1.0,2.0,3.0,5.0,0.0,1.0,1.0
219,-19885.72483484788,-19656.469858480927,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10030.86241742394,1.0,0.9655403572280079,0.0023003562569345513,0.060035889361539994,1.0,2.0,3.0,6.0,1.0,1.0,1.0
220,-11940.559938837529,-11711.304962470576,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6058.279969418764,1.0,0.9826250377627591,0.12928645638656114,1.4009695338243084,1.0,2.0,3.0,5.0,0.0,1.0,1.0
221,-11960.5948566675,-11731.339880300548,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6068.29742833375,1.0,0.9845735556028938,0.4336635719566626,1.4119633475881073,1.0,2.0,3.0,6.0,0.0,1.0,1.0
